,id,name,categories,lat,lng,postalCode,dist
597,5033e5d1e4b011c548922311,Brasserie Blanc,French Restaurant,51.50580044075621,-0.1151077287549722,SE1 8YP,2.385762420344578
598,4ac518c6f964a5200ca520e3,Cellar Gascon,French Restaurant,51.518612283924696,-0.10055952186065498,EC1A 9DS,1.085449651246061
599,4b3babe5f964a520787825e3,Le Sacre Coeur,French Restaurant,51.53757191631713,-0.10363352447749476,N1 0QX,2.018989209386052
600,565f2b25498e7f70c2c77fa6,Frenchie,French Restaurant,51.51090792982199,-0.12403516982483498,WC2E 8QH,2.2181082970249753
601,4bc05acaabf49521b420bf93,Café Rouge,French Restaurant,51.50820364033517,-0.0735796717519861,E1W 1AN,1.5884998900438698
602,4bc4c6352a89ef3bdbcef688,Brasserie Blanc,French Restaurant,51.51446770894235,-0.08614542995101519,EC2R 8HP,1.019943746677339
603,4ac518c6f964a52020a520e3,Terroirs,French Restaurant,51.50954704455508,-0.12524985236318995,WC2N 4DW,2.3423405746781554
604,4ac518d9f964a520a4a820e3,Boulevard Brasserie,French Restaurant,51.512480595494964,-0.12108364119511275,WC2E 7BD,2.035237899656958
605,5cae2bea788044002b5524ef,Flamboree,French Restaurant,51.525098,-0.091238,EC1V 9BW,0.7399513060213346
606,4ac518dcf964a5204da920e3,Malmaison Brasserie,French Restaurant,51.520637257354444,-0.10003584398621863,EC1M 6AH,1.0006072091572897
607,5ae1bcb2b8fd9d002ce9867d,Cocotte,French Restaurant,51.527798,-0.081583,N1,0.6913329400351682
608,5a21b36151950e7abb200fda,The Drunken Butler,French Restaurant,51.523719,-0.111336,EC1R 4SP,1.3776078137112338
609,4ac518bbf964a52011a220e3,Bleeding Heart Bistro,French Restaurant,51.519327059980355,-0.10662600139692102,EC1N 8SJ,1.2562026428646682
610,4ad64193f964a5201c0621e3,Savoir Faire,French Restaurant,51.517034734036656,-0.12583796177754003,WC1A 1EP,1.9643261093948015
611,554365eb498ebbef163e0ea0,La Ferme,French Restaurant,51.524828873351964,-0.11048147256951492,EC1R 3EA,1.3671257274020094
612,5914b1ab3b83070821c97329,Pique-Nique,French Restaurant,51.50003406036268,-0.07955731056685582,SE1,2.5136764006170824
613,5048d30df2e7a52644ac7285,Brasserie Blanc Chancery Lane,French Restaurant,51.51441737435661,-0.111211165418311,WC2A 1PP,1.6321244986542307
614,50017d13e4b0d5040e653c6b,B Bakery,French Restaurant,51.510088,-0.124711,WC2N 4HU,2.2909244268648603
615,5294afa511d2d919d433b889,Compagnie des Vins Surnaturels,French Restaurant,51.51446375166014,-0.1264417900763736,WC2H 9DP,2.089099515856553
616,4c9f556e7c096dcb0b54ddd1,Côte Brasserie,French Restaurant,51.513857269131044,-0.10098860668163137,EC4M 7DR,1.3932296843638758
617,4ac518d5f964a520eea720e3,Mon Plaisir,French Restaurant,51.51451341852208,-0.12684619443218728,WC2H 9DD,2.0993879036452454
618,4ac518e0f964a5203faa20e3,Palm Court Brasserie,French Restaurant,51.5118429214622,-0.12399911622661292,WC2E 8JS,2.1582885163003933
619,51518c99e4b0cd7e61942a5e,Côte,French Restaurant,51.52094285464694,-0.09249644263831096,EC1Y 8AA,0.7393628431377179
620,4ac518c1f964a520caa320e3,Dans le Noir,French Restaurant,51.52260942186517,-0.1062779448565724,EC1R 0DU,1.1958474961627876
621,4cab194f36fa6dcba9bad578,La Muse,French Restaurant,51.54851760415635,-0.10714011286090125,N7 8LT,3.1588340416727356
622,4b575f73f964a520483428e3,L'Osteria 57,French Restaurant,51.522302252524746,-0.11391247453725889,WC1X 8PP,1.4589119587319468
623,4c5820522308be9af79f5a6c,Tuttons,French Restaurant,51.51220318970274,-0.12196015226231259,WC2B 5HZ,2.077466073031154
624,4ce70660f86537049aa3a6c4,Cigalon,French Restaurant,51.51457781382623,-0.1113086931916004,WC2A 1PP,1.6252222194917383
625,58cc3a664bc2f16e37e477f1,Les Nenettes,French Restaurant,51.55072869903062,-0.053172935993011004,E5 0NS,3.2213897964928453
626,57dfb4a1498e923fc6548fc8,Cabotte,French Restaurant,51.514984,-0.09129301,EC2V 5AY,1.0727574030202407
627,4ac518ddf964a52076a920e3,Brasserie Max,French Restaurant,51.51457405674116,-0.12691726274890344,WC2H 9HA,2.098777054743029
628,4bc0d86a920eb713c9ac192c,Côte Brasserie,French Restaurant,51.51231074061698,-0.12007619419783724,WC2E 7PA,2.0167623679190156
629,50c66b92e4b070f4c43e4b00,Galvin Café à Vin,French Restaurant,51.52025637773121,-0.0776861974124631,,0.3205336846019992
630,5ac89398598e6406b13aae05,Côte Brasserie,French Restaurant,51.505523,-0.11689,SE1 8XX,2.4486286859897133
631,4c488834417b20a12641e1a9,Royal Opera House Amphitheatre Restaurant,French Restaurant,51.51221081546128,-0.1232674159627738,WC2E 9DD,2.1148142503815435
632,4cb9d6f79552b60c7d23d68b,Brasserie Joël,French Restaurant,51.50083419630064,-0.11723935529014833,SE1 7UT,2.87766731678486
633,4ac518e2f964a52094aa20e3,Denise's Restaurant,French Restaurant,51.52048681079829,-0.12283169448980837,WC1B 4ET,1.7795114313934213
634,53c53f24498ef9cf3281f3a7,Boro Bistro,Bistro,51.505967504935256,-0.08872409110956164,SE1 9QQ,1.9291601958036118
635,5613bff3498e240f1308c08d,Le Restaurant de PAUL - Tower 42,French Restaurant,51.51535306158945,-0.08415404404618099,EC2N 1HQ,0.9002319569978244
636,4bb21b64f964a52064b93ce3,Bow Wine Vaults,French Restaurant,51.51356716221524,-0.09356321798262815,EC4M 9DQ,1.2453115982174847
637,4c742b302db5236a1b90b979,Café Rouge,French Restaurant,51.50586466696759,-0.08390197687799628,SE1 2HD,1.8961112379497906
638,4c33185f7cc0c9b62f2ff19a,One Moorgate Place,French Restaurant,51.516406715022335,-0.08782485042580508,,0.8742162342592791
639,4bab359bf964a52098993ae3,Searcys St Pancras Grand,French Restaurant,51.53104216029372,-0.1262821181762168,N1C 4QL,2.1162556217058377
640,4b71d1f0f964a5205f5e2de3,Café Rouge,French Restaurant,51.513386294121325,-0.0999840411045625,EC4M 8AY,1.4054779981168004
641,54d27691498e3c44ae9a585f,Blixen,Modern European Restaurant,51.51916866369338,-0.07528426111416424,E1 6AA,0.3851124376055706
642,5903afb06a8d8658d3fd7fb4,TraTra,French Restaurant,51.52462898087485,-0.07637858390808105,E2 7DD,0.29606059890123415
643,4fe0ae98e4b0906ec747dfb6,Cafe A Vin,French Restaurant,51.52019007836418,-0.07730388071836362,E1 6DY,0.3178291813177707
644,4f550e75e4b09f74ba872ea6,L'Estaminet,French Restaurant,51.51569663242074,-0.07239177313698571,E1 6BF,0.7514115163975342
645,4ae5eb63f964a52029a321e3,Paul,Bakery,51.5112259688943,-0.12499956883227735,WC2E 9ED,2.225161133004445
646,4c6950702c29d13ab5d50a41,The Savoy Hotel,Hotel,51.51044776531987,-0.12087574478136878,WC2R 0EU,2.1616473489269383
647,4b8c1f7cf964a5204cbf32e3,Chez Gérard,French Restaurant,51.51540619249913,-0.08226871490478516,EC2N 4AW,0.8654669705556561
648,524d46e3498eb63ec0e45f23,AD12 atT42,French Restaurant,51.515550093543865,-0.08383112536650816,EC2N 1HQ,0.8756024409057872
649,4ac518ddf964a5207ca920e3,Le Paris Grill - Tower Hill,French Restaurant,51.511194,-0.078997,EC3N 2AE,1.2790669093225329
650,5470e83a498ee87303661337,Chez Antoinette,Coffee Shop,51.511757726746886,-0.12273395179759539,WC2E 8RE,2.127223461823579
651,5937e6a9f1fdaf456f288678,Cafe Sou,French Restaurant,51.51388,-0.089316,EC2R 8BP,1.132548905221954
652,4b8aaf57f964a520aa7932e3,Park Plaza Westminster Bridge,Hotel,51.501,-0.1169,SE1 7UT,2.855780237343507
653,58a203d51470b07f65cf28ca,Bon Vivant,French Restaurant,51.525665,-0.12562227,WC1N 1AP,1.8972461909983356
654,4f72e644e4b0e3a9964da7ee,Brasserie Blanc,French Restaurant,51.513339354409766,-0.09523763451157247,EC4M 9BP,1.3009484965742153
655,4c044d11310fc9b69024c761,North Sea Fish,Fish & Chips Shop,51.526479344301926,-0.12534760034085307,WC1H 9EW,1.9074345142455649
656,4ac518c4f964a52090a420e3,Christopher's,American Restaurant,51.51176833484214,-0.11961619586720151,WC2E 7DD,2.0383507573023643
657,4c13d68677cea593418fcf60,The Crypt,French Restaurant,51.51862698026751,-0.10700231089324141,EC1N 6RY,1.2921590559394582
658,4ac518ddf964a52078a920e3,Le Montmartre Bistrot,French Restaurant,51.5395771500005,-0.0975109889995451,N1 8LX,2.112116849464403
659,57f65405498e5a12ec9e7626,Bon Vieux Temps,French Restaurant,51.521241,-0.10975,,1.321989211680054
660,539db859498eb12d43cf35e8,The Culpeper,English Restaurant,51.5168755835082,-0.07307136069367991,E1 6LP,0.621446268115411
661,534d8c8d498efe2b11ce5473,Lyle's,English Restaurant,51.52367355554449,-0.07642721111628588,E1 6JJ,0.2171601414176355
662,5b5610d73092be002cdeede8,The Ivy City Garden,English Restaurant,51.516493529502554,-0.08159987555896221,E C2M,0.7464803391230692
663,5012dbe9e4b07ac9f1400222,Duck & Waffle,English Restaurant,51.516108085718514,-0.08092590729047038,EC2N 4AY,0.7749432258000749
664,4e9d32995503b4a7c128d043,Hawksmoor Guildhall,English Restaurant,51.515647370116184,-0.09099734746424006,EC2V 5BQ,1.0097560581913803
665,5840778e18384c5356681695,Aviary,English Restaurant,51.52179539298163,-0.08559013006519264,EC2A 1DX,0.4876345342621247
666,4dfa48bbd22d964c6b9c82a1,Darwin Brasserie,English Restaurant,51.511229566213856,-0.08344765677383478,EC3M 8AF,1.3145116114165483
667,4ad5c5cef964a5206f0321e3,St. John Bar and Restaurant,English Restaurant,51.520437,-0.101382,EC1M 4AY,1.0506122938659614
668,597843c4135b397d5978f9d9,The Ivy Tower Bridge,English Restaurant,51.503491,-0.076883,SE1 2AA,2.1207452033808436
669,5716df04498e83f611de6417,The Gherkin,English Restaurant,51.514458,-0.08023828,,0.9377447628907162
670,4e1ed9ddae60cd553deae5cd,Bread Street Kitchen,English Restaurant,51.513308767544096,-0.09491560239236255,EC4M 9AB,1.2966983261655731
671,52fd08fe498e21503ed433f4,Holborn Dining Room,English Restaurant,51.517493,-0.117541,WC1V 7EN,1.676850646494719
672,4ac518e3f964a520c3aa20e3,Blueprint Cafe,English Restaurant,51.50300967356399,-0.07183841107504732,SE1 2YD,2.16661439718686
673,575e9bdc498e773584489265,The Frog,English Restaurant,51.52061549791916,-0.07333602386741765,E1 6QR,0.2107808400021044
674,50237f538055249578a0f772,Angler Rooftop Restaurant and Terrace,English Restaurant,51.51910998709554,-0.08672874544646893,EC2M 2AF,0.6396649135564306
675,58ab51d030ecc6141b89d220,Hawksmoor Borough,English Restaurant,51.506288661022204,-0.09104486893801349,SE1 9AQ,1.9215107229181185
676,4b8bc720f964a520eaaa32e3,Roast,English Restaurant,51.505572333537145,-0.09121014484984848,SE1 1TL,1.9985333789498418
677,5963d3c9e2da195380e1b952,Tom Simmons,English Restaurant,51.503436,-0.077391,SE1 2RZ,2.12843294153315
678,5322011f11d226ba7aa73672,TĪNG Restaurant,English Restaurant,51.504247453119596,-0.08636360490722422,SE1 9QU,2.0914116888548238
679,4ac518d6f964a52026a820e3,Rules,English Restaurant,51.51079346216121,-0.12313234655823375,WC2E 7LB,2.2003286571615757
680,4ac518baf964a520cda120e3,Simpson's-in-the-Strand,English Restaurant,51.5107472552212,-0.12053281666656593,WC2R 0EW,2.1317771350865473
681,52b9a23d498e932f622f1484,Bill's Restaurant,English Restaurant,51.5069354863306,-0.09137607737083332,SE1 9DW,1.8582024625032207
682,4da87f0b0cb65e9aae697bd8,The Gilbert Scott,English Restaurant,51.52944238094817,-0.12607122727786188,NW1 2AR,2.034646118209359
683,52acc4f111d2336a92fe8d18,Oxo Tower Restaurant,English Restaurant,51.50853930202623,-0.1080974000513004,SE1 9PH,1.996172912468307
684,548328d5498e202d0f36b9ff,Fenchurch Restaurant,English Restaurant,51.511219627448654,-0.08357441852960269,EC3M 8AF,1.3169297046612454
685,517a2744e4b027b156f9e7d0,Bird of Smithfield,English Restaurant,51.518404683671065,-0.1026345435981932,EC1A 9LB,1.160354027521836
686,51ea6e9d498eefd373546d13,Jones & Sons,English Restaurant,51.54917725887967,-0.07677018642425537,N16 8JH,2.9904081704798244
687,502b9cf6e0e2eb16923a066c,New Street Grill,English Restaurant,51.51719164362938,-0.07946754865934774,EC2M 4TR,0.6440899938675119
688,57584ea8498e52987bcb0929,St. John Maltby,English Restaurant,51.499127,-0.075938,SE1 3PA,2.604163741621254
689,4d89b5721508a143597d131e,The English Restaurant,English Restaurant,51.519147181720896,-0.07652989378880268,E1 6AG,0.4035262401652402
690,4f366ae3e4b0653d498dc2d3,Bill's Restaurant,English Restaurant,51.53283715470259,-0.10685821596610146,N1 9PD,1.6815211440553277
691,578ba1f138fac4f6d81c2b4d,Balans Soho Society,English Restaurant,51.513715,-0.127339,WC2H 9HA,2.153530806080524
692,4ac518dcf964a52029a920e3,Butlers Wharf Chop House,English Restaurant,51.5041712194186,-0.07426849804519794,SE1 2YE,2.03907316281285
693,4ac518e6f964a5201eab20e3,F. Cooke,English Restaurant,51.53592627632624,-0.062120320881058094,E8 4PH,1.54142532782727
694,4b8fd62cf964a520b86433e3,Northbank,English Restaurant,51.51068849366422,-0.09763119809345223,EC4V 3QH,1.5878066032363547
695,59077ccab546187ea5397901,Millie's Lounge,English Restaurant,51.51358569066205,-0.09020174653064968,EC2R 8AJ,1.1766998675176201
696,51a8862e498e53d40afa47c5,Bill's Restaurant,English Restaurant,51.51593340228683,-0.11931332976948215,WC2B 6EY,1.7974923293602423
697,4ac518c3f964a52038a420e3,The Lamb & Flag,Pub,51.5117182,-0.1256953,WC2E 9EB,2.2149380423092686
698,50ada85ae4b09d9e06107da4,Kennedy's,English Restaurant,51.52367600780855,-0.093329390937727,EC1Y 8JT,0.7621870488116445
699,59413f013b83076a785f81eb,Lupins,English Restaurant,51.50409,-0.09514265,SE1 1SG,2.201219251877595
700,4ac518e0f964a52036aa20e3,Fish!,English Restaurant,51.505831952283295,-0.09017134185890935,SE1 9AL,1.9593010284655206
701,531a4058498efd0014f4bcac,St. Bart's Brewery,English Restaurant,51.51893570248491,-0.1009224389069569,EC1A 9DY,1.0834796482299656
702,563e5146cd10c8b4de847e36,OXBO Bankside,English Restaurant,51.505647597025956,-0.10121264471172166,SE1 0UG,2.132570862535933
703,563de88dcd10fc89295a6cf5,The Pearl and Feather,English Restaurant,51.529819224971064,-0.10510702473492381,EC1V 4NR,1.4196253016771083
704,4ea6b283b8f7b8a60b5809da,Theo's Cafe,English Restaurant,51.507336,-0.09595938,SE1 9ED,1.881720150555276
705,56179fbc498e781bc23730e7,Jamboree Foodfest and Bar,English Restaurant,51.505113631526605,-0.10470016644300924,SE1 8MZ,2.243763674587496
706,566af633498eadbfb1b6ec53,The Cheshire Cheese,English Restaurant,51.512531397347644,-0.11317753340511719,WC2R 3LD,1.8094198378273751
707,535bb06d498ed283212868ac,28 West Bar & Grill,English Restaurant,51.50530743260984,-0.027932789916679596,E14 8RR,2.431853613507707
708,4ac518e3f964a520afaa20e3,The Lampery,English Restaurant,51.510519524126835,-0.07907277646536609,EC3N 4AX,1.353393971446506
709,5601a0d0498ed9632fd68a49,Drake & Morgan,English Restaurant,51.53353119680152,-0.12549664275530137,N1C 4AG,2.2334701662044556
710,5b51cb5a3092be002cfe7626,The Ivy Market Grill,Restaurant,51.51149055824132,-0.12267208407193976,WC2E 8PS,2.142296139681172
711,4ba28b8df964a520c30238e3,The Shakespeare,Pub,51.521546397158524,-0.0971839954809288,EC1M 7AA,0.8876328990893039
712,51fd92e7498e4128bb25bbd9,Pie Factory,English Restaurant,51.517475891327564,-0.06654024124145508,E1 1JE,0.5791672416740176
713,57658c74498e2c1f91f8cde3,Arbor City Hotel Restaurant,English Restaurant,51.516792,-0.06985579,E1 6TE,0.6315207933753326
714,587fa9380319b8572344875e,Balls Brothers,English Restaurant,51.510771,-0.081382,EC3R 7PP,1.3436102720516787
715,58d2821d4bafb753dcfadcab,BYWARD | Kitchen & bar,English Restaurant,51.50939357435171,-0.07894683529289681,,1.476175199142167
716,5640ef73cd106f40d709eec8,Pronto,English Restaurant,51.51140284353099,-0.07594894683732502,W1B,1.239168849317914
717,5aec65d69411f2002c6a14a0,Sargeant’s Mess,English Restaurant,51.507096,-0.074747,EC3N 4AB,1.714072738818924
718,5c311c972f97ec002ce8ed1a,Provisioners,English Restaurant,51.502509141067094,-0.07651269435882567,SE1 2LL,2.228913574244702
719,575f18ba498e356c4c80c784,Fogg's,English Restaurant,51.503831682907766,-0.10472633781513163,SE1 8NZ,2.3684774916122358
720,52f8d552498eb273a7389353,Holborn Dining,English Restaurant,51.517861810092555,-0.11863769398046788,,1.699824664311465
721,5408a914498e065a5fd800f4,Rocket,English Restaurant,51.51610573123187,-0.11834121400759333,,1.7590786509941465
722,5224e75c11d2d0ee53b46a53,Olley's,English Restaurant,51.500842,-0.09841,SE1 1PQ,2.5798043032922364
723,51eb19bc498e14f14057d104,Scoff & Banter,English Restaurant,51.51772962896049,-0.1281468320646473,WC1B 3LB,2.0187338808961846
724,4b839ecdf964a5206e0b31e3,Imperial Hotel,English Restaurant,51.52169709806958,-0.12393501603365914,WC1B 5BB,1.8061717016671162
725,4b855d17f964a520275931e3,Thistle City Barbican,Hotel,51.527438320828956,-0.0962520954071604,EC1V 8DS,1.0175634692053637
726,5647a906498ea0ff8a76180f,Oklava,Turkish Restaurant,51.524132380271276,-0.08149213291266207,EC2A 4PY,0.39079176669186855
727,5555ee70498e3dcc2aea0cae,Efes,Turkish Restaurant,51.5161951312114,-0.06968659396281636,E1 6TY,0.6983763814909181
728,4bfc120cda7120a1a38549fd,The Iskelé,Turkish Restaurant,51.523967412896695,-0.0934525460298217,EC1Y 8QP,0.7729410235818001
729,4bf82b68b182c9b61d03775a,Haz Restaurant,Turkish Restaurant,51.51117749691772,-0.08139009792383607,EC3M 3BD,1.2998272357353409
730,4adb8bf9f964a520dc2821e3,Mangal Ocakbasi,Turkish Restaurant,51.55202556470298,-0.07430332224927888,E8 2DJ,3.304230495666923
731,5512c16c498ef729363e9f53,Haz Restaurant,Turkish Restaurant,51.515542025051815,-0.08223122072221635,EC2N 4AW,0.8512153732469873
732,587ba42924ca6a29fc0989bc,Kirvem,Turkish Restaurant,51.51268686580226,-0.0377649052306332,E14 7LW,1.5939821483238856
733,56e18eb5cd100cbb1c74bb01,Efes,Turkish Restaurant,51.521652,-0.046892054,E1 4LJ,0.8558221776629411
734,56327a0a498ea61be9a07907,Terrace Kitchen,Turkish Restaurant,51.533541414001576,-0.10807219901482874,N1 9ER,1.7662899483407695
735,4bf9a9335ec320a175a48ad3,White Horse Kebab House,Turkish Restaurant,51.52658804448983,-0.06330886984815477,E2 0AG,0.5451840981686831
736,53b54866498e3c01b544433f,Lalezar,Turkish Restaurant,51.524696580642946,-0.0840789285030779,,0.49947020173244167
737,54ae83d1498e0da4bfec5eaa,The Turkish Gozleme Company,Turkish Restaurant,51.5228077416949,-0.09278980197319958,,0.7319553246447837
738,4adb4f33f964a520c32521e3,Maedah Grill,Turkish Restaurant,51.51688700203708,-0.06552184723429846,E1 1ES,0.6525384402667221
739,55088dc9498e88e3990217c7,Sultan Sofrasi,Turkish Restaurant,51.534108722852075,-0.026778526024671918,E3 2RU,2.0213509286462887
740,50a24ea3e4b07e7f5791c837,Pitted Olive,Turkish Restaurant,51.52636858751076,-0.12562325774893196,W C1H,1.9137883722893574
741,4b785f6cf964a5203ec92ee3,Sariyer Balik,Turkish Restaurant,51.55339511836151,-0.08805138125962236,N16,3.501999094672284
742,51aa06de498e89dba440d1d4,Devran,Turkish Restaurant,51.55625484239297,-0.07449064319264262,N16 7UY,3.7761604483381546
743,5664b5e4498efd506d388e04,Wood Mangal,Turkish Restaurant,51.52661346262642,-0.06375866944139819,E2 6AH,0.539679476853225
744,4e80f1286da1eb3f358b3dd8,Kilis Kitchen,Turkish Restaurant,51.53753034650363,-0.10301627770709167,N1 0QX,2.003524351771495
745,50840bb7e4b068d89d368e01,Pera Restaurant,Turkish Restaurant,51.54128944579745,-0.10281872155456659,N1 1RG,2.364173457137132
746,58a44da813af1c1e66290b6a,Melek Kitchen,Turkish Restaurant,51.55035570274223,-0.07525173285997125,,3.1191267467795956
747,5047db2fe4b00788435a35c5,Yeni 01 Adana,Turkish Restaurant,51.55263347944796,-0.08684070211331703,N16 9BS,3.4114820263444074
748,526c35a3498ea7e21411082e,Dom's Place,Turkish Restaurant,51.55647399438234,-0.05560536338034854,E5 8EG,3.8390529339986244
749,560e7b65498eb0212e524b8e,Black Axe Mangal,Turkish Restaurant,51.545908,-0.102085,N1 2UP,2.8232442155598476
750,4b23f5a1f964a520db5d24e3,Umut 2000,Turkish Restaurant,51.5504880405053,-0.07544333854321321,N16 8HX,3.1341546356999026
751,4bde1bfd6198c9b6480b13ff,The Best Turkish Kebab,Turkish Restaurant,51.55609931708256,-0.074509117819427,N16 8BT,3.758829026496643
752,4b1ebb13f964a520a21e24e3,Mangal 2,Turkish Restaurant,51.55075579739582,-0.07502552333163182,N16 7XN,3.163434520093249
753,4b9ce0b8f964a520488036e3,Ev Restaurant,Turkish Restaurant,51.5042852271794,-0.10619171990308167,SE1 8DA,2.3495053625061018
754,4bacbc6cf964a520f6073be3,Tas Restaurant,Turkish Restaurant,51.51790426687126,-0.12755439664051152,WC1B 3QJ,1.993998870780192
755,4b9d0fbbf964a520388c36e3,Super Kebab,Turkish Restaurant,51.55225903552313,-0.07495499183472021,N16 7XB,3.3309784146276287
756,4bca1e58937ca593d62aa792,Tas Pide,Turkish Restaurant,51.50773637081411,-0.09638815201091155,SE1 9DR,1.848637719040765
757,58c7df09951e7d768e0b43a9,Lokma Turkish Restaurant,Turkish Restaurant,51.497624852549315,-0.0806578607999941,SE1 3UN,2.7850590741043706
758,4bec5411c43f2d7f9abbdbd9,Stone Cave,Turkish Restaurant,51.549935624717946,-0.07523142834340583,E8 2PB,3.0722620343659215
759,4b0e6bb4f964a520805723e3,Testi,Turkish Restaurant,51.55817975901612,-0.07439327483732813,N16 7PL,3.9908011718637253
760,4b8fe00ef964a520d86633e3,Haz Restaurant & Cafe,Turkish Restaurant,51.51497241982951,-0.09638114867926811,EC2V 6HD,1.1924552184855428
761,4c094255009a0f47b472e7bf,Istanbul Restaurant,Turkish Restaurant,51.55094225678567,-0.07538941220312144,N16 8BH,3.1847172803025425
762,4e3827f5d22d4cf95ee81151,Best Mangal Kebab & Café,Turkish Restaurant,51.52624911945379,-0.08468590576481048,EC2A 3JD,0.6210643610674118
763,4f2e74fce4b05a84d8ecbf35,Ustun Lahmacun,Turkish Restaurant,51.554663,-0.089199,,3.6480531968209604
764,5346bfc1498e9d6d1e3d77ae,Tas Fetter Lane,Turkish Restaurant,51.51535477604732,-0.10927268303198964,EC4A 3BF,1.5197893198252248
765,514a0834e4b05d081df5ae1b,Shisha Garden Grill,Turkish Restaurant,51.53148115271826,-0.06360517167842739,,1.0472709954932282
766,4af15debf964a520f8e021e3,Evin Cafe,Turkish Restaurant,51.55005477171562,-0.07521537082193525,E8 2PB,3.085523721662235
767,4ac518d9f964a520c1a820e3,Sarastro,Turkish Restaurant,51.513715575056715,-0.12006863971364462,WC2B 5SU,1.9331722651652465
768,51afb0b4498e6e95b453223e,Noa,Turkish Restaurant,51.545323981856505,-0.103215653177534,N1 1RU,2.77792953462354
769,53b7d112498ecca7433e0266,Pivaz,Turkish Restaurant,51.552613,-0.044171,E5 0LP,3.4985730016575443
770,4c8cf970cf3ea143e3cef951,Antalya Restaurant,Turkish Restaurant,51.521058,-0.12381170000003294,WC1B 4HH,1.8065494093452454
771,4bb1f091f964a52000ac3ce3,Tas Restaurant,Turkish Restaurant,51.503794858923435,-0.09127934231226059,SE1,2.1869446165854396
772,4be45b4ecf200f47b3d7113c,Canli Balik,Turkish Restaurant,51.55516081147809,-0.08958071794905291,N16 9DA,3.705019073352211
773,4c88041f7223b1f7941e28a8,Uludag,Turkish Restaurant,51.54139010091229,-0.07631216506541504,E 8 4,2.122381329425731
774,4de23cab2271bfb8449627ca,Kilikya Turkish Cuisine,Turkish Restaurant,51.507174870816584,-0.07151305675506592,E1W 1AT,1.7018206353461338
775,4ade0ae7f964a5209c6721e3,Tad,Turkish Restaurant,51.543276318428035,-0.05542478849392094,E8 3NS,2.3924304823894413
776,4c82ac14d4e2370412fe6988,Antepliler,Turkish Restaurant,51.53951891919344,-0.10244139702535743,N1 1QP,2.183757793117902
777,56e0529a498e9fa06a026e28,Best Mangal Restaurant & Bar,Turkish Restaurant,51.530304255208854,-0.12134043634988771,WC1X 8PX,1.9270988675646856
778,4ad095d5f964a52091d820e3,Elbows,Café,51.537249068041305,-0.04451161085733462,E9 7HJ,1.8992978297424568
779,4b7aee21f964a520d2462fe3,Tava,Turkish Restaurant,51.55120475590806,-0.0751724090838016,N16 8BH,3.2136881194691678
780,4aece84df964a52027cc21e3,Sömine Restaraunt,Mediterranean Restaurant,51.550489747288985,-0.07526481209405891,E8 2PB,3.1340902941486544
781,529e4aa811d22c3a07facd60,The Best Mangal - Restaurant & Bar,Turkish Restaurant,51.51962258059722,-0.10202367284129944,,1.0946703997385263
782,5130ad37e4b0ee8b24ed7507,Kings Cross Best Mangal,Turkish Restaurant,51.53034595246651,-0.1214079282747604,,1.9312942320610715
783,4b7ee367f964a520260730e3,Tas Restaurant,Turkish Restaurant,51.50339089710377,-0.10643118471561194,SE1 8LF,2.4400648475344098
784,4b2bffdff964a5204ebf24e3,19 Numara Bos Cirrik I,Turkish Restaurant,51.551560988173115,-0.0750479307142097,N16 7XJ,3.2532498786791417
785,4ac518dff964a520f8a920e3,Troia Bar & Restaurant,Turkish Restaurant,51.50216017007904,-0.11795204484567975,SE1 7GQ,2.769079679811394
786,4ad06240f964a520edd720e3,Red Art Cafè,Turkish Restaurant,51.550004167214134,-0.07522574348454844,E8 2PB,3.0798961051762546
787,53177fe111d2580030ef6ab9,Efendi,Turkish Restaurant,51.533711526013136,-0.057276681722441256,E2 9DA,1.3525477759876596
788,547dc41b498e3f57702ed8f3,Chifafa,Turkish Restaurant,51.522415,-0.10369588,EC1M 4RS,1.1066651626137816
789,4b87ca33f964a52025cc31e3,BBQ Express,Turkish Restaurant,51.54589914782539,-0.05507825425167612,E8 1EJ,2.680430322253497
790,5a79a9cd66fc650f1644c87c,Village Kitchen,Turkish Restaurant,51.523063,-0.092857,E C1Y,0.7364693970851772
791,4ca8f2cdf47ea143f67b7a21,Cirrik,Turkish Restaurant,51.54736779185814,-0.055647461560752454,N16 9BS,2.8369189527355823
792,5984577c82a75040aade1da8,Kilikya Mile End,Turkish Restaurant,51.52800653087865,-0.04076957702636719,E2 0TA,1.2315376614523112
793,4b9c7227f964a5202e6936e3,Sarcan Kebab,Turkish Restaurant,51.53695926019195,-0.10318070114437129,N1 0NP,1.9533743915649413
794,4b701bd6f964a52076072de3,Urfa Ocakbasi,Turkish Restaurant,51.5538918643084,-0.07491486193567116,N1 6 8,3.513029867313749
795,4d0412cb0e49721e9ee76e7f,Limehouse Kebab,Turkish Restaurant,51.51188091843153,-0.02793548610921287,E14 6JJ,1.9103311698765295
796,4bfef0cd369476b0df198d1f,Kings Kebab and Sandwich,Turkish Restaurant,51.516867808238054,-0.119955949911022,WC2B 6PP,1.778803714702206
797,4dbd309acda109aa6cad9616,Kigi Cafe & Restaurant,Turkish Restaurant,51.540279388001956,-0.1168055947289394,NW1 1bb,2.529427548153633
798,5735bed2498e60bccee659ef,German Doner Kebab,Doner Restaurant,51.53240786313911,-0.10624221732930533,N1 9LQ,1.6331957637401737
